1,0.9,-16777216
0.9,0.8,-15132391
0.8,0.7,-13421773
0.7,0.6,-11776948
0.6,0.5,-10066330
0.5,0.4,-8421505
0.4,0.3,-6710887
0.3,0.2,-5066062
0.2,0.1,-3355444
0.1,0.000000000001,-1710619
0.000000000001,-0.000000000001,-1
-0.000000000001,-0.1,-6426
-0.1,-0.2,-12851
-0.2,-0.3,-19533
-0.3,-0.4,-26215
-0.4,-0.5,-32640
-0.5,-0.6,-39322
-0.6,-0.7,-45747
-0.7,-0.8,-52429
-0.8,-0.9,-58854
-0.9,-1,-65536
